,week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews
854,1986-04-13,45,3409648.0,Corpse!,Helen Hayes Theatre,37250.0,0.0,36.52,0.0,1020,499,0.2555,8,0
855,1986-04-13,45,3409648.0,I'm Not Rappaport,Booth Theatre,120252.0,0.0,25.28,0.0,4757,785,0.7575,8,0
856,1986-04-13,45,3409648.0,Jerry's Girls,St. James Theatre,147500.0,0.0,29.86,0.0,4940,1621,0.3809,8,0
857,1986-04-13,45,3409648.0,La Cage aux Folles,Palace Theatre,326602.0,0.0,34.14,0.0,9566,1683,0.7105,8,0
858,1986-04-13,45,3409648.0,Loot,Music Box Theatre,70880.0,0.0,17.08,0.0,4150,1010,0.5136,8,0
859,1986-04-13,45,3409648.0,Oh! Calcutta!,Edison Theatre,34399.0,0.0,14.24,0.0,2416,499,0.5379999999999999,9,0
860,1986-04-13,45,3409648.0,Precious Sons,Longacre Theatre,50848.0,0.0,17.3,0.0,2939,1092,0.3364,8,0
861,1986-04-13,45,3409648.0,Singin' in the Rain,Gershwin Theatre,247899.0,0.0,28.75,0.0,8624,1933,0.5577,8,0
862,1986-04-13,45,3409648.0,So Long on Lonely Street,Jack Lawrence Theatre,13783.0,0.0,13.27,0.0,1039,499,0.2603,8,0
863,1986-04-13,45,3409648.0,Social Security,Ethel Barrymore Theatre,90339.0,0.0,19.04,0.0,4745,1054,0.5627,0,8
864,1986-04-13,45,3409648.0,Song and Dance,Royale Theatre,173295.0,0.0,32.39,0.0,5350,1039,0.6436,8,0
865,1986-04-13,45,3409648.0,The Boys in Autumn,Circle in the Square Theatre,13856.0,0.0,17.13,0.0,809,604,0.3349,0,4
866,1986-04-13,45,3409648.0,"The Flying Karamazov Brothers ""Juggling and Cheap Theatrics""",Vivian Beaumont Theater,0.0,0.0,0.0,0.0,0,1105,0.0,8,0
867,1986-04-13,45,3409648.0,The Mystery of Edwin Drood,Imperial Theatre,230909.0,0.0,31.08,0.0,7429,1425,0.6517,8,0
868,1986-04-13,45,3409648.0,The Search for Signs of Intelligent Life in the Universe,Plymouth Theatre,200955.0,0.0,27.51,0.0,7306,1079,0.8464,8,0
869,1986-04-20,46,3727500.0,42nd Street,St. James Theatre,246346.0,0.0,31.43,0.0,7837,1655,0.5919,8,0
870,1986-04-20,46,3727500.0,A Chorus Line,Sam S. Shubert Theatre,209041.0,0.0,28.68,0.0,7289,1472,0.619,8,0
871,1986-04-20,46,3727500.0,Benefactors,Brooks Atkinson Theatre,143967.0,0.0,29.41,0.0,4895,1080,0.5666,8,0
872,1986-04-20,46,3727500.0,Big Deal,Broadway Theatre,248758.0,0.0,34.42,0.0,7228,1741,0.519,8,0
873,1986-04-20,46,3727500.0,Big River,Eugene O'Neill Theatre,221448.0,0.0,35.53,0.0,6233,1018,0.7653,8,0
874,1986-04-20,46,3727500.0,Biloxi Blues,Neil Simon Theatre,105089.0,0.0,23.55,0.0,4463,1336,0.4176,8,0
875,1986-04-20,46,3727500.0,Brighton Beach Memoirs,46th Street Theatre,69453.0,0.0,19.12,0.0,3632,1368,0.3319,8,0
876,1986-04-20,46,3727500.0,Cats,Winter Garden Theatre,453597.0,0.0,37.77,0.0,12008,1482,1.0128,8,0
877,1986-04-20,46,3727500.0,Corpse!,Helen Hayes Theatre,31600.0,0.0,37.18,0.0,850,499,0.2129,8,0
878,1986-04-20,46,3727500.0,I'm Not Rappaport,Booth Theatre,110253.0,0.0,25.41,0.0,4339,785,0.6909,8,0
879,1986-04-20,46,3727500.0,Jerry's Girls,St. James Theatre,142261.0,0.0,28.67,0.0,4962,1621,0.3826,8,0
880,1986-04-20,46,3727500.0,La Cage aux Folles,Palace Theatre,352386.0,0.0,35.28,0.0,9989,1683,0.7419,8,0
881,1986-04-20,46,3727500.0,Loot,Music Box Theatre,99993.0,0.0,18.11,0.0,5520,1010,0.6832,8,0
882,1986-04-20,46,3727500.0,Oh! Calcutta!,Edison Theatre,36548.0,0.0,14.23,0.0,2568,499,0.5718,9,0
883,1986-04-20,46,3727500.0,Precious Sons,Longacre Theatre,44583.0,0.0,20.55,0.0,2169,1092,0.2483,8,0
884,1986-04-20,46,3727500.0,Singin' in the Rain,Gershwin Theatre,245219.0,0.0,28.23,0.0,8686,1933,0.5617,8,0
885,1986-04-20,46,3727500.0,So Long on Lonely Street,Jack Lawrence Theatre,8987.0,0.0,17.18,0.0,523,499,0.131,8,0
886,1986-04-20,46,3727500.0,Social Security,Ethel Barrymore Theatre,108918.0,0.0,21.66,0.0,5028,1088,0.5777,4,4
887,1986-04-20,46,3727500.0,Song and Dance,Royale Theatre,185838.0,0.0,32.89,0.0,5651,1039,0.6799,8,0
888,1986-04-20,46,3727500.0,Sweet Charity,Minskoff Theatre,131419.0,0.0,42.59,0.0,3086,1621,0.23800000000000002,0,8
889,1986-04-20,46,3727500.0,The Boys in Autumn,Circle in the Square Theatre,38445.0,0.0,15.76,0.0,2440,604,0.505,0,8
890,1986-04-20,46,3727500.0,"The Flying Karamazov Brothers ""Juggling and Cheap Theatrics""",Vivian Beaumont Theater,0.0,0.0,0.0,0.0,0,1105,0.0,8,0
891,1986-04-20,46,3727500.0,The Mystery of Edwin Drood,Imperial Theatre,242282.0,0.0,32.48,0.0,7459,1425,0.6543,8,0
892,1986-04-20,46,3727500.0,The Petition,John Golden Theatre,43262.0,0.0,14.02,0.0,3086,805,0.6389,0,6
893,1986-04-20,46,3727500.0,The Search for Signs of Intelligent Life in the Universe,Plymouth Theatre,207807.0,0.0,27.24,0.0,7628,1079,0.8837,8,0
894,1986-04-27,47,3822705.0,42nd Street,St. James Theatre,264987.0,0.0,30.92,0.0,8569,1655,0.6472,8,0
895,1986-04-27,47,3822705.0,A Chorus Line,Sam S. Shubert Theatre,234722.0,0.0,28.76,0.0,8161,1472,0.693,8,0
896,1986-04-27,47,3822705.0,Benefactors,Brooks Atkinson Theatre,131535.0,0.0,28.25,0.0,4656,1080,0.5389,8,0
897,1986-04-27,47,3822705.0,Big Deal,Broadway Theatre,218429.0,0.0,34.32,0.0,6365,1741,0.457,8,0
898,1986-04-27,47,3822705.0,Big River,Eugene O'Neill Theatre,231870.0,0.0,35.55,0.0,6522,1018,0.8008,8,0
899,1986-04-27,47,3822705.0,Biloxi Blues,Neil Simon Theatre,110479.0,0.0,22.33,0.0,4947,1336,0.4629,8,0
900,1986-04-27,47,3822705.0,Brighton Beach Memoirs,46th Street Theatre,81848.0,0.0,18.24,0.0,4487,1368,0.41,8,0
901,1986-04-27,47,3822705.0,Cats,Winter Garden Theatre,455510.0,0.0,37.92,0.0,12013,1482,1.0132,8,0
902,1986-04-27,47,3822705.0,I'm Not Rappaport,Booth Theatre,106103.0,0.0,25.22,0.0,4207,785,0.6699,8,0
903,1986-04-27,47,3822705.0,La Cage aux Folles,Palace Theatre,362522.0,0.0,34.83,0.0,10409,1683,0.7731,8,0
904,1986-04-27,47,3822705.0,Long Day's Journey Into Night,Broadhurst Theatre,75297.0,0.0,19.17,0.0,3928,1186,0.552,0,6
905,1986-04-27,47,3822705.0,Loot,Music Box Theatre,88450.0,0.0,22.94,0.0,3855,1010,0.4771,8,0
906,1986-04-27,47,3822705.0,Oh! Calcutta!,Edison Theatre,33730.0,0.0,14.22,0.0,2372,499,0.5282,9,0
907,1986-04-27,47,3822705.0,Precious Sons,Longacre Theatre,55204.0,0.0,20.48,0.0,2696,1092,0.3086,8,0
908,1986-04-27,47,3822705.0,Singin' in the Rain,Gershwin Theatre,280237.0,0.0,29.06,0.0,9643,1933,0.6236,8,0
909,1986-04-27,47,3822705.0,So Long on Lonely Street,Jack Lawrence Theatre,10632.0,0.0,15.15,0.0,702,499,0.1759,8,0
910,1986-04-27,47,3822705.0,Social Security,Ethel Barrymore Theatre,151642.0,0.0,25.09,0.0,6043,1088,0.6943,8,0
911,1986-04-27,47,3822705.0,Song and Dance,Royale Theatre,194146.0,0.0,32.07,0.0,6054,1039,0.7283,8,0
912,1986-04-27,47,3822705.0,Sweet Charity,Minskoff Theatre,174744.0,0.0,29.69,0.0,5885,1621,0.4538,1,7
913,1986-04-27,47,3822705.0,The Boys in Autumn,Circle in the Square Theatre,51442.0,0.0,15.1,0.0,3407,604,0.7051,0,8
914,1986-04-27,47,3822705.0,The Mystery of Edwin Drood,Imperial Theatre,239212.0,0.0,30.03,0.0,7967,1425,0.6989,8,0
915,1986-04-27,47,3822705.0,The Petition,John Golden Theatre,81423.0,0.0,17.42,0.0,4674,805,0.7258,4,4
916,1986-04-27,47,3822705.0,The Search for Signs of Intelligent Life in the Universe,Plymouth Theatre,188541.0,0.0,28.06,0.0,6720,1079,0.8897,7,0
917,1986-05-04,48,3964216.0,42nd Street,St. James Theatre,260372.0,0.0,30.93,0.0,8419,1655,0.6359,8,0
918,1986-05-04,48,3964216.0,A Chorus Line,Sam S. Shubert Theatre,226166.0,0.0,27.39,0.0,8257,1472,0.7012,8,0
919,1986-05-04,48,3964216.0,Benefactors,Brooks Atkinson Theatre,125593.0,0.0,27.48,0.0,4571,1080,0.5291,8,0
920,1986-05-04,48,3964216.0,Big Deal,Broadway Theatre,238361.0,0.0,35.49,0.0,6717,1741,0.4823,8,0
921,1986-05-04,48,3964216.0,Big River,Eugene O'Neill Theatre,216962.0,0.0,35.36,0.0,6135,1018,0.7533,8,0
922,1986-05-04,48,3964216.0,Biloxi Blues,Neil Simon Theatre,94991.0,0.0,23.14,0.0,4105,1336,0.3841,8,0
923,1986-05-04,48,3964216.0,Brighton Beach Memoirs,46th Street Theatre,70887.0,0.0,18.24,0.0,3887,1368,0.3552,8,0
924,1986-05-04,48,3964216.0,Cats,Winter Garden Theatre,455383.0,0.0,37.87,0.0,12025,1482,1.0143,8,0
925,1986-05-04,48,3964216.0,I'm Not Rappaport,Booth Theatre,122115.0,0.0,24.58,0.0,4968,785,0.7911,8,0
926,1986-05-04,48,3964216.0,La Cage aux Folles,Palace Theatre,347305.0,0.0,33.67,0.0,10316,1683,0.7662,8,0
927,1986-05-04,48,3964216.0,Long Day's Journey Into Night,Broadhurst Theatre,116233.0,0.0,23.66,0.0,4912,1186,0.6903,6,0
928,1986-05-04,48,3964216.0,Loot,Music Box Theatre,70984.0,0.0,21.32,0.0,3329,1010,0.41200000000000003,8,0
929,1986-05-04,48,3964216.0,Oh! Calcutta!,Edison Theatre,39264.0,0.0,14.26,0.0,2753,499,0.613,9,0
930,1986-05-04,48,3964216.0,Precious Sons,Longacre Theatre,44884.0,0.0,20.29,0.0,2212,1092,0.2532,8,0
931,1986-05-04,48,3964216.0,Singin' in the Rain,Gershwin Theatre,261685.0,0.0,28.67,0.0,9126,1933,0.5901,8,0
932,1986-05-04,48,3964216.0,So Long on Lonely Street,Jack Lawrence Theatre,9160.0,0.0,10.41,0.0,880,499,0.2204,8,0
933,1986-05-04,48,3964216.0,Social Security,Ethel Barrymore Theatre,164839.0,0.0,28.47,0.0,5789,1088,0.6651,8,0
934,1986-05-04,48,3964216.0,Song and Dance,Royale Theatre,171790.0,0.0,31.57,0.0,5442,1039,0.6547,8,0
935,1986-05-04,48,3964216.0,Sweet Charity,Minskoff Theatre,268756.0,0.0,31.57,0.0,8512,1621,0.6564,8,0
936,1986-05-04,48,3964216.0,The Boys in Autumn,Circle in the Square Theatre,38220.0,0.0,17.94,0.0,2131,604,0.504,6,1
937,1986-05-04,48,3964216.0,The House of Blue Leaves,Plymouth Theatre,136010.0,0.0,18.47,0.0,7362,1088,0.8458,8,0
938,1986-05-04,48,3964216.0,The Mystery of Edwin Drood,Imperial Theatre,215526.0,0.0,31.45,0.0,6852,1425,0.6011,8,0
939,1986-05-04,48,3964216.0,The Petition,John Golden Theatre,83025.0,0.0,17.88,0.0,4644,805,0.7211,8,0
940,1986-05-04,48,3964216.0,The Search for Signs of Intelligent Life in the Universe,Plymouth Theatre,185705.0,0.0,27.63,0.0,6722,1079,0.89,7,0
941,1986-05-11,49,4084435.0,42nd Street,St. James Theatre,240189.0,0.0,30.33,0.0,7920,1655,0.5982,8,0
942,1986-05-11,49,4084435.0,A Chorus Line,Sam S. Shubert Theatre,218967.0,0.0,27.66,0.0,7916,1472,0.6722,8,0
943,1986-05-11,49,4084435.0,Benefactors,Brooks Atkinson Theatre,123090.0,0.0,27.68,0.0,4447,1080,0.5147,8,0
944,1986-05-11,49,4084435.0,Big Deal,Broadway Theatre,267247.0,0.0,36.1,0.0,7402,1741,0.5314,8,0
945,1986-05-11,49,4084435.0,Big River,Eugene O'Neill Theatre,201338.0,0.0,34.45,0.0,5844,1018,0.7176,8,0
946,1986-05-11,49,4084435.0,Biloxi Blues,Neil Simon Theatre,90753.0,0.0,23.03,0.0,3940,1336,0.3686,8,0
947,1986-05-11,49,4084435.0,Brighton Beach Memoirs,46th Street Theatre,68608.0,0.0,16.7,0.0,4109,1368,0.3755,8,0
948,1986-05-11,49,4084435.0,Cats,Winter Garden Theatre,455383.0,0.0,37.89,0.0,12020,1482,1.0138,8,0
949,1986-05-11,49,4084435.0,I'm Not Rappaport,Booth Theatre,129477.0,0.0,25.25,0.0,5127,785,0.8164,8,0
950,1986-05-11,49,4084435.0,La Cage aux Folles,Palace Theatre,348713.0,0.0,33.62,0.0,10371,1683,0.7703,8,0
951,1986-05-11,49,4084435.0,Long Day's Journey Into Night,Broadhurst Theatre,121532.0,0.0,28.49,0.0,4266,1186,0.5995,6,0
952,1986-05-11,49,4084435.0,Loot,Music Box Theatre,77962.0,0.0,23.05,0.0,3382,1010,0.4186,8,0
953,1986-05-11,49,4084435.0,Oh! Calcutta!,Edison Theatre,35976.0,0.0,14.24,0.0,2526,499,0.5625,9,0
954,1986-05-11,49,4084435.0,Precious Sons,Longacre Theatre,17189.0,0.0,8.46,0.0,2032,1092,0.2326,8,0
955,1986-05-11,49,4084435.0,Singin' in the Rain,Gershwin Theatre,236828.0,0.0,28.17,0.0,8408,1933,0.5437,8,0
956,1986-05-11,49,4084435.0,So Long on Lonely Street,Jack Lawrence Theatre,17189.0,0.0,8.46,0.0,2032,499,0.509,8,0
957,1986-05-11,49,4084435.0,Social Security,Ethel Barrymore Theatre,172585.0,0.0,28.5,0.0,6056,1088,0.6958,8,0
958,1986-05-11,49,4084435.0,Song and Dance,Royale Theatre,183564.0,0.0,31.11,0.0,5901,1039,0.7099,8,0
959,1986-05-11,49,4084435.0,Sweet Charity,Minskoff Theatre,344415.0,0.0,34.04,0.0,10119,1621,0.7803,8,0
960,1986-05-11,49,4084435.0,The Boys in Autumn,Circle in the Square Theatre,54247.0,0.0,17.85,0.0,3039,604,0.6289,8,0
961,1986-05-11,49,4084435.0,The House of Blue Leaves,Plymouth Theatre,143107.0,0.0,19.85,0.0,7210,1088,0.8284,8,0
962,1986-05-11,49,4084435.0,The Mystery of Edwin Drood,Imperial Theatre,245562.0,0.0,30.94,0.0,7936,1425,0.6961,8,0
963,1986-05-11,49,4084435.0,The Petition,John Golden Theatre,88398.0,0.0,20.53,0.0,4306,805,0.6686,8,0
964,1986-05-11,49,4084435.0,The Search for Signs of Intelligent Life in the Universe,Plymouth Theatre,202116.0,0.0,27.73,0.0,7288,1079,0.9649,7,0
965,1986-05-18,50,4304818.0,42nd Street,St. James Theatre,248552.0,0.0,30.66,0.0,8107,1655,0.6123,8,0
966,1986-05-18,50,4304818.0,A Chorus Line,Sam S. Shubert Theatre,225179.0,0.0,28.52,0.0,7896,1472,0.6705,8,0
967,1986-05-18,50,4304818.0,Benefactors,Brooks Atkinson Theatre,140964.0,0.0,28.04,0.0,5027,1080,0.5818,8,0
968,1986-05-18,50,4304818.0,Big Deal,Broadway Theatre,262088.0,0.0,35.55,0.0,7372,1741,0.5293,8,0
969,1986-05-18,50,4304818.0,Big River,Eugene O'Neill Theatre,214359.0,0.0,34.4,0.0,6232,1018,0.7652,8,0
970,1986-05-18,50,4304818.0,Biloxi Blues,Neil Simon Theatre,123827.0,0.0,22.56,0.0,5489,1336,0.5136,8,0
971,1986-05-18,50,4304818.0,Cats,Winter Garden Theatre,458883.0,0.0,38.16,0.0,12024,1482,1.0142,8,0
972,1986-05-18,50,4304818.0,I'm Not Rappaport,Booth Theatre,147758.0,0.0,26.32,0.0,5613,785,0.8938,8,0
973,1986-05-18,50,4304818.0,La Cage aux Folles,Palace Theatre,389367.0,0.0,34.91,0.0,11155,1683,0.8285,8,0
974,1986-05-18,50,4304818.0,Long Day's Journey Into Night,Broadhurst Theatre,137315.0,0.0,28.86,0.0,4758,1186,0.6686,6,0
975,1986-05-18,50,4304818.0,Loot,Music Box Theatre,91819.0,0.0,21.99,0.0,4176,1010,0.5168,8,0
976,1986-05-18,50,4304818.0,Oh! Calcutta!,Edison Theatre,45505.0,0.0,14.43,0.0,3153,499,0.7021,9,0
977,1986-05-18,50,4304818.0,Singin' in the Rain,Gershwin Theatre,246083.0,0.0,27.43,0.0,8970,1933,0.5801,8,0
978,1986-05-18,50,4304818.0,So Long on Lonely Street,Jack Lawrence Theatre,20416.0,0.0,8.31,0.0,2458,499,0.6157,8,0
979,1986-05-18,50,4304818.0,Social Security,Ethel Barrymore Theatre,186726.0,0.0,28.15,0.0,6634,1088,0.7622,8,0
980,1986-05-18,50,4304818.0,Song and Dance,Royale Theatre,201951.0,0.0,32.01,0.0,6309,1039,0.759,8,0
981,1986-05-18,50,4304818.0,Sweet Charity,Minskoff Theatre,368754.0,0.0,33.22,0.0,11100,1621,0.856,8,0
982,1986-05-18,50,4304818.0,The Boys in Autumn,Circle in the Square Theatre,62871.0,0.0,17.95,0.0,3503,604,0.725,8,0
983,1986-05-18,50,4304818.0,The House of Blue Leaves,Plymouth Theatre,149833.0,0.0,19.17,0.0,7814,1088,0.8977,8,0
984,1986-05-18,50,4304818.0,The Mystery of Edwin Drood,Imperial Theatre,284665.0,0.0,31.39,0.0,9068,1425,0.7954,8,0
985,1986-05-18,50,4304818.0,The Petition,John Golden Theatre,91697.0,0.0,20.01,0.0,4582,805,0.7115,8,0
986,1986-05-18,50,4304818.0,The Search for Signs of Intelligent Life in the Universe,Plymouth Theatre,206206.0,0.0,27.81,0.0,7414,1079,0.9816,7,0
987,1986-05-25,51,4094262.0,42nd Street,St. James Theatre,277929.0,0.0,29.76,0.0,9338,1655,0.7053,8,0
988,1986-05-25,51,4094262.0,A Chorus Line,Sam S. Shubert Theatre,239299.0,0.0,28.08,0.0,8523,1472,0.7238,8,0
989,1986-05-25,51,4094262.0,Benefactors,Brooks Atkinson Theatre,138578.0,0.0,25.26,0.0,5487,1080,0.6351,8,0
990,1986-05-25,51,4094262.0,Big Deal,Broadway Theatre,249565.0,0.0,35.3,0.0,7070,1741,0.5076,8,0
991,1986-05-25,51,4094262.0,Big River,Eugene O'Neill Theatre,212044.0,0.0,33.49,0.0,6331,1018,0.7774,8,0
992,1986-05-25,51,4094262.0,Biloxi Blues,Neil Simon Theatre,123356.0,0.0,22.62,0.0,5453,1336,0.5102,8,0
993,1986-05-25,51,4094262.0,Cats,Winter Garden Theatre,457589.0,0.0,38.02,0.0,12035,1482,1.0151,8,0
994,1986-05-25,51,4094262.0,I'm Not Rappaport,Booth Theatre,145497.0,0.0,25.8,0.0,5639,785,0.8979,8,0
995,1986-05-25,51,4094262.0,La Cage aux Folles,Palace Theatre,381900.0,0.0,33.97,0.0,11243,1683,0.835,8,0
996,1986-05-25,51,4094262.0,Long Day's Journey Into Night,Broadhurst Theatre,132784.0,0.0,28.43,0.0,4670,1186,0.6563,6,0
997,1986-05-25,51,4094262.0,Loot,Music Box Theatre,101872.0,0.0,21.38,0.0,4765,1010,0.5897,8,0
998,1986-05-25,51,4094262.0,Oh! Calcutta!,Edison Theatre,34307.0,0.0,11.14,0.0,3079,499,0.6856,9,0
999,1986-05-25,51,4094262.0,Social Security,Ethel Barrymore Theatre,175446.0,0.0,27.84,0.0,6302,1088,0.7240000000000001,8,0
1000,1986-05-25,51,4094262.0,Song and Dance,Royale Theatre,217978.0,0.0,32.39,0.0,6729,1039,0.8096,8,0
1001,1986-05-25,51,4094262.0,Sweet Charity,Minskoff Theatre,401781.0,0.0,34.25,0.0,11730,1621,0.9045,8,0
1002,1986-05-25,51,4094262.0,The Boys in Autumn,Circle in the Square Theatre,57248.0,0.0,17.36,0.0,3298,604,0.6825,8,0
1003,1986-05-25,51,4094262.0,The House of Blue Leaves,Plymouth Theatre,148784.0,0.0,19.24,0.0,7735,1088,0.8887,8,0
1004,1986-05-25,51,4094262.0,The Mystery of Edwin Drood,Imperial Theatre,290091.0,0.0,30.74,0.0,9438,1425,0.8279,8,0
1005,1986-05-25,51,4094262.0,The Petition,John Golden Theatre,91749.0,0.0,20.09,0.0,4568,805,0.7093,8,0
1006,1986-05-25,51,4094262.0,The Search for Signs of Intelligent Life in the Universe,Plymouth Theatre,216465.0,0.0,28.6,0.0,7569,1079,1.0021,7,0
1007,1986-06-01,52,3310430.0,42nd Street,St. James Theatre,214028.0,0.0,28.97,0.0,7389,1655,0.5581,8,0
1008,1986-06-01,52,3310430.0,A Chorus Line,Sam S. Shubert Theatre,190226.0,0.0,28.04,0.0,6784,1472,0.5761,8,0
1009,1986-06-01,52,3310430.0,Benefactors,Brooks Atkinson Theatre,103561.0,0.0,25.84,0.0,4007,1080,0.4638,8,0
1010,1986-06-01,52,3310430.0,Big Deal,Broadway Theatre,206812.0,0.0,33.56,0.0,6163,1741,0.4425,8,0
1011,1986-06-01,52,3310430.0,Big River,Eugene O'Neill Theatre,173470.0,0.0,32.15,0.0,5396,1018,0.6626,8,0
1012,1986-06-01,52,3310430.0,Biloxi Blues,Neil Simon Theatre,77145.0,0.0,21.45,0.0,3597,1336,0.3365,8,0
1013,1986-06-01,52,3310430.0,Cats,Winter Garden Theatre,463621.0,0.0,38.47,0.0,12050,1482,1.0164,8,0
1014,1986-06-01,52,3310430.0,I'm Not Rappaport,Booth Theatre,117005.0,0.0,24.27,0.0,4820,785,0.7675,8,0
1015,1986-06-01,52,3310430.0,La Cage aux Folles,Palace Theatre,287321.0,0.0,32.44,0.0,8856,1683,0.6578,8,0
1016,1986-06-01,52,3310430.0,Long Day's Journey Into Night,Broadhurst Theatre,105439.0,0.0,28.05,0.0,3759,1186,0.5282,6,0
1017,1986-06-01,52,3310430.0,Loot,Music Box Theatre,67029.0,0.0,21.44,0.0,3126,1010,0.3869,8,0
1018,1986-06-01,52,3310430.0,Oh! Calcutta!,Edison Theatre,38567.0,0.0,14.29,0.0,2699,499,0.601,9,0
1019,1986-06-01,52,3310430.0,Social Security,Ethel Barrymore Theatre,132502.0,0.0,27.26,0.0,4860,1088,0.5584,8,0
1020,1986-06-01,52,3310430.0,Song and Dance,Royale Theatre,158054.0,0.0,29.89,0.0,5288,1039,0.6362,8,0
1021,1986-06-01,52,3310430.0,Sweet Charity,Minskoff Theatre,317471.0,0.0,33.83,0.0,9385,1621,0.7237,8,0
1022,1986-06-01,52,3310430.0,The Boys in Autumn,Circle in the Square Theatre,38218.0,0.0,15.29,0.0,2500,604,0.5174,8,0
1023,1986-06-01,52,3310430.0,The House of Blue Leaves,Plymouth Theatre,132244.0,0.0,19.38,0.0,6822,1088,0.7838,8,0
1024,1986-06-01,52,3310430.0,The Mystery of Edwin Drood,Imperial Theatre,249995.0,0.0,30.23,0.0,8269,1425,0.7254,8,0
1025,1986-06-01,52,3310430.0,The Petition,John Golden Theatre,67857.0,0.0,19.4,0.0,3497,805,0.5429999999999999,8,0
1026,1986-06-01,52,3310430.0,The Search for Signs of Intelligent Life in the Universe,Plymouth Theatre,169865.0,0.0,27.25,0.0,6233,1079,0.9628,6,0
